laptop_ID,Company,Product,TypeName,Inches,Ram,OpSys,Weight,Price_in_euros,Touchscreen,ResolutionCategory,Memory_Storage,Memory_Type,Memory_Dual,Cpu_Brand,Cpu_Family,Cpu_Generation,Cpu_Frequency,Gpu_Marca,Gpu_Familia,Gpu_Modelo
155,Lenovo,V110-15IKB (i5-7200U/4GB/128GB/W10),Notebook,15.6,4,Windows 10,1.9,498.0,0,HD,128.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
566,Dell,Vostro 3568,Notebook,15.6,4,Windows 10,2.18,617.9,0,HD,1000.0,HDD,0,Intel,Intel Core,6.0,2.0,AMD,Radeon R5,M420
876,HP,Probook 450,Notebook,15.6,4,Windows 10,2.07,910.0,0,Full HD,500.0,HDD,0,Intel,Intel Core,6.0,2.3,Intel,HD Graphics,520
781,Toshiba,Tecra A40-C-1E5,Notebook,14.0,4,Windows 10,1.75,1020.0,0,HD,128.0,SSD,0,Intel,Intel Core,6.0,2.3,Intel,HD Graphics,520
1144,HP,Omen -,Gaming,17.3,8,Windows 10,3.35,1129.0,0,Full HD,1128.0,SSD+HDD,1,Intel,Intel Core,6.0,2.3,Nvidia,GeForce GTX,1060
896,HP,EliteBook x360,2 in 1 Convertible,13.3,4,Windows 10,1.28,1799.0,1,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
843,Lenovo,ThinkPad T470s,Notebook,14.0,8,Windows 10,1.32,1650.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.6,Intel,HD Graphics,620
1044,HP,ProBook 440,Notebook,14.0,4,Windows 10,1.64,973.0,0,HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
1229,Asus,FX502VM-AS73 (i7-7700HQ/16GB/1TB,Notebook,15.6,16,Windows 10,2.2,1749.0,0,Full HD,1128.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1060
144,Lenovo,ThinkPad E480,Notebook,14.0,8,Windows 10,1.75,1116.02,0,Full HD,256.0,SSD,0,Intel,Intel Core,8.0,1.6,AMD,Radeon RX,550
955,Asus,X751SV-TY001T (N3710/4GB/1TB/GeForce,Notebook,17.3,4,Windows 10,2.8,530.0,0,HD,1000.0,HDD,0,Intel,Intel Pentium,3.0,1.6,Nvidia,GeForce,920MX
546,Lenovo,Thinkpad E470,Notebook,14.0,8,Windows 10,1.87,859.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.7,Nvidia,GeForce,940MX
488,Dell,Vostro 3568,Notebook,15.6,4,Windows 10,2.18,586.6,0,HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.4,Intel,HD Graphics,620
697,Lenovo,V110-15ISK (3855U/4GB/500GB/W10),Notebook,15.6,4,Windows 10,2.1,318.0,0,HD,500.0,HDD,0,Intel,Intel Celeron,3.0,1.6,Intel,HD Graphics,510
666,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,8,Windows 10,3.31,1196.0,0,Full HD,1128.0,SSD+HDD,1,Intel,Intel Core,6.0,2.6,Nvidia,GeForce GTX,960
89,HP,250 G6,Notebook,15.6,8,Windows 10,1.96,598.99,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
949,HP,EliteBook 820,Netbook,12.5,8,Windows 10,1.26,1669.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,6.0,2.3,Intel,HD Graphics,520
1301,Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,4,Windows 10,2.2,720.32,0,HD,500.0,HDD,0,Intel,Intel Core,6.0,2.5,Nvidia,GeForce,920M
149,HP,EliteBook Folio,Ultrabook,12.5,8,Windows 10,0.97,2014.0,1,4K,512.0,SSD,0,Intel,Intel Core,,1.2,Intel,HD Graphics,515
874,Lenovo,Legion Y520-15IKBN,Gaming,15.6,8,No OS,2.5,1017.0,0,Full HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.5,Nvidia,GeForce GTX,1050
1098,HP,Spectre x360,Ultrabook,13.3,16,Windows 10,1.3,2049.0,0,4K,512.0,SSD,0,Intel,Intel Core,7.0,2.7,Intel,HD Graphics,620
492,Lenovo,ThinkPad E480,Notebook,14.0,8,Windows 10,1.75,1049.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,8.0,1.6,Intel,UHD Graphics,620
859,HP,EliteBook 840,Ultrabook,14.0,8,Windows 10,1.54,1468.0,0,Full HD,512.0,SSD,0,Intel,Intel Core,6.0,2.5,Intel,HD Graphics,520
810,Asus,Pro P2540UA-XS51,Notebook,15.6,8,Windows 10,2.37,1099.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
303,Lenovo,IdeaPad 310-15ABR,Notebook,15.6,6,Windows 10,2.4,499.0,0,Full HD,1000.0,HDD,0,AMD,AMD A10-Series,9.0,2.4,AMD,Radeon R5,430
75,MSI,GL72M 7RDX,Gaming,17.3,8,Windows 10,2.7,1095.0,0,Full HD,1128.0,SSD+HDD,1,Intel,Intel Core,7.0,2.5,Nvidia,GeForce GTX,1050
681,Lenovo,IdeaPad 320-15AST,Notebook,15.6,4,Windows 10,2.2,349.0,0,HD,128.0,SSD,0,AMD,AMD E-Series,9.0,2.2,AMD,Radeon R2,Graphics
1265,Asus,Rog GL502VS,Gaming,15.6,16,Windows 10,2.34,2325.0,0,Full HD,1256.0,SSD+HDD,1,Intel,Intel Core,6.0,2.6,Nvidia,GeForce GTX,1070
340,Asus,FX553VD-FY647T (i7-7700HQ/8GB/256GB/GeForce,Gaming,15.6,8,Windows 10,2.5,999.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1050
1287,Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,4,Windows 10,2.2,720.32,0,HD,500.0,HDD,0,Intel,Intel Core,6.0,2.5,Nvidia,GeForce,920M
1008,Dell,Inspiron 5378,2 in 1 Convertible,13.3,8,Windows 10,1.68,889.0,1,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
956,Acer,TravelMate P259-G2,Notebook,15.6,4,Windows 10,2.23,619.0,0,HD,500.0,HDD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
798,Dell,Inspiron 7567,Gaming,15.6,8,Windows 10,2.62,985.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Nvidia,GeForce GTX,1050
506,Lenovo,ThinkPad L570,Notebook,15.6,8,Windows 10,2.3,911.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
1298,HP,Pavilion 15-AW003nv,Notebook,15.6,6,Windows 10,2.04,549.99,0,Full HD,1000.0,Hybrid,0,AMD,AMD A9-Series,9.0,2.9,AMD,Radeon R7,M440
7,Apple,MacBook Pro,Ultrabook,15.4,16,Mac OS X,2.04,2139.97,0,2K/QHD,256.0,Flash,0,Intel,Intel Core,,2.2,Intel,Iris Pro,Graphics
1260,Acer,Aspire ES1-572,Notebook,15.6,4,Linux,2.4,361.8,0,HD,500.0,HDD,0,Intel,Intel Core,6.0,2.0,Intel,HD Graphics,520
81,HP,ProBook 470,Notebook,17.3,8,Windows 10,2.5,977.0,0,Full HD,1128.0,SSD+HDD,1,Intel,Intel Core,8.0,1.6,Nvidia,GeForce,930MX
472,Asus,X541NA-PD1003Y (N4200/4GB/500GB/W10),Notebook,15.6,4,Windows 10,2.0,304.0,0,HD,500.0,HDD,0,Intel,Intel Pentium,4.0,1.1,Intel,HD Graphics,500
1038,Dell,Latitude E5570,Notebook,15.6,8,Windows 10,2.09,1046.44,0,Full HD,500.0,HDD,0,Intel,Intel Core,6.0,2.4,Intel,HD Graphics,520
771,Google,Pixelbook (Core,Ultrabook,12.3,8,Chrome OS,1.1,1559.0,1,Full HD,256.0,SSD,0,Intel,Intel Core,,1.2,Intel,HD Graphics,615
1320,Asus,X553SA-XX031T (N3050/4GB/500GB/W10),Notebook,15.6,4,Windows 10,2.2,369.0,0,HD,500.0,HDD,0,Intel,Intel Celeron,3.0,1.6,Intel,HD,Graphics
625,MSI,GT62VR 7RE,Gaming,15.6,16,Windows 10,2.94,2267.86,0,Full HD,1256.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1070
1251,MSI,GE72VR Apache,Gaming,17.3,16,Windows 10,2.7,1598.0,0,Full HD,1256.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1060
224,Dell,Inspiron 5379,2 in 1 Convertible,13.3,16,Windows 10,1.62,1279.0,1,Full HD,512.0,SSD,0,Intel,Intel Core,8.0,1.8,Intel,UHD Graphics,620
341,HP,EliteBook 840,Notebook,14.0,8,Windows 10,1.48,1268.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.6,Intel,HD Graphics,620
1094,HP,Probook 650,Notebook,15.6,4,Windows 7,2.31,940.0,0,Full HD,500.0,HDD,0,Intel,Intel Core,6.0,2.3,Intel,HD Graphics,520
395,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,16,Windows 10,1.42,2509.0,1,2K/QHD,512.0,SSD,0,Intel,Intel Core,7.0,2.7,Intel,HD Graphics,620
538,Toshiba,Satellite Pro,Notebook,15.6,8,Windows 10,2.0,860.0,0,Full HD,500.0,HDD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
847,Lenovo,N42-20 Chromebook,Notebook,14.0,4,Chrome OS,1.5,325.0,0,HD,16.0,Flash,0,Intel,Intel Celeron,3.0,1.6,Intel,HD Graphics,400
50,Asus,X751NV-TY001T (N4200/4GB/1TB/GeForce,Notebook,17.3,4,Windows 10,2.8,466.0,0,HD,1000.0,HDD,0,Intel,Intel Pentium,4.0,1.1,Nvidia,GeForce,920MX
1007,Lenovo,ThinkPad T560,Notebook,15.6,8,Windows 10,2.3,1349.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,6.0,2.3,Intel,HD Graphics,520
823,Dell,Vostro 3568,Notebook,15.6,8,Windows 10,2.18,789.81,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,AMD,Radeon R5,M420
673,Toshiba,Satellite Pro,Notebook,15.6,4,Windows 10,2.1,498.0,0,HD,128.0,SSD,0,Intel,Intel Core,6.0,2.1,Intel,HD Graphics,520
716,Lenovo,Thinkpad T460p,Notebook,14.0,8,Windows 10,1.8,1191.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,6.0,2.3,Intel,HD Graphics,520
894,Lenovo,IdeaPad 510-15ISK,Notebook,15.6,8,Windows 10,2.2,669.0,0,Full HD,1000.0,HDD,0,Intel,Intel Core,6.0,2.5,Nvidia,GeForce,940MX
289,Acer,Aspire A517-51G,Notebook,15.6,8,Windows 10,3.0,951.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,8.0,1.8,Nvidia,GeForce,MX150
257,Asus,X505BP-BR019T (A9-9420/4GB/1TB/Radeon,Notebook,15.6,4,Windows 10,1.68,469.0,0,HD,1000.0,HDD,0,AMD,AMD A9-Series,9.0,3.0,AMD,Radeon R5,M420
110,Asus,UX430UQ-GV209R (i7-7500U/8GB/256GB/GeForce,Ultrabook,14.0,8,Windows 10,1.3,1193.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.7,Nvidia,GeForce,940MX
205,Lenovo,V110-15ISK (i5-6200U/4GB/128GB/W10),Notebook,15.6,4,Windows 10,2.1,493.0,0,HD,128.0,SSD,0,Intel,Intel Core,6.0,2.3,Intel,HD Graphics,520
1149,Acer,Aspire E5-576G,Notebook,15.6,4,Windows 10,2.23,616.0,0,Full HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.5,Nvidia,GeForce,940MX
373,Lenovo,Legion Y520-15IKBN,Gaming,15.6,8,No OS,2.4,809.0,0,Full HD,1128.0,SSD+HDD,1,Intel,Intel Core,7.0,2.5,Nvidia,GeForce GTX,1050
886,Dell,Latitude 7280,Ultrabook,12.5,8,Windows 10,1.6,1690.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.8,Intel,HD Graphics,620
523,HP,15-bs190od (i5-8250U/4GB/1TB/W10),Notebook,15.6,4,Windows 10,2.04,521.47,1,HD,1000.0,HDD,0,Intel,Intel Core,8.0,1.6,Intel,UHD Graphics,620
1215,Asus,Rog G752VY-GC229T,Gaming,17.3,16,Windows 10,4.3,2150.0,0,Full HD,1512.0,SSD+HDD,1,Intel,Intel Core,6.0,2.6,Nvidia,GeForce GTX,980M
1191,Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Notebook,15.6,4,No OS,2.1,398.0,0,HD,500.0,HDD,0,Intel,Intel Core,6.0,2.3,Intel,HD Graphics,520
476,Lenovo,Thinkpad T460s,Ultrabook,14.0,12,Windows 10,1.4,1858.0,0,2K/QHD,256.0,SSD,0,Intel,Intel Core,6.0,2.6,Intel,HD Graphics,520
305,Asus,VivoBook S14,Notebook,14.0,4,Windows 10,1.3,509.0,0,HD,128.0,SSD,0,Intel,Intel Core,7.0,2.4,Intel,HD Graphics,620
854,HP,EliteBook 840,Ultrabook,14.0,8,Windows 7,1.54,1870.0,0,Full HD,512.0,SSD,0,Intel,Intel Core,6.0,2.5,Intel,HD Graphics,520
1112,MSI,GS70 Stealth,Gaming,17.3,8,Windows 10,2.6,1599.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,6.0,2.6,Nvidia,GeForce GTX,965M
1132,Razer,Blade Stealth,Ultrabook,12.5,8,Windows 10,1.25,1029.0,1,4K,256.0,SSD,0,Intel,Intel Core,6.0,2.5,Intel,HD Graphics,520
600,Samsung,Notebook Odyssey,Notebook,15.6,16,Windows 10,2.5,1699.0,0,Full HD,1128.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1050
1003,Dell,Latitude 5480,Notebook,14.0,8,Windows 10,1.6,1119.0,0,Full HD,128.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
237,Lenovo,Legion Y720-15IKB,Gaming,15.6,16,Windows 10,3.2,1499.0,0,Full HD,1256.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1060
1280,Dell,Inspiron 3567,Notebook,15.6,6,Windows 10,2.3,459.0,0,HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.4,Intel,HD Graphics,620
571,Asus,FX553VD-DM627T (i5-7300HQ/8GB/1TB,Notebook,15.6,8,Windows 10,2.5,839.0,0,Full HD,1128.0,SSD+HDD,1,Intel,Intel Core,7.0,2.5,Nvidia,GeForce GTX,1050
362,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,4,No OS,2.2,321.99,0,HD,1000.0,HDD,0,Intel,Intel Celeron,3.0,1.1,Intel,HD Graphics,500
26,Dell,Inspiron 3567,Notebook,15.6,4,Windows 10,2.3,418.64,0,HD,1000.0,HDD,0,Intel,Intel Core,6.0,2.0,Intel,HD Graphics,520
1318,Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,2,Windows 10,1.5,229.0,0,HD,64.0,Flash,0,Intel,Intel Celeron,3.0,1.6,Intel,HD,Graphics
661,MSI,GL62M 7REX,Gaming,15.6,8,Windows 10,2.2,1191.8,0,Full HD,1128.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX 1050,Ti
522,Asus,VivoBook E12,Netbook,11.6,2,Windows 10,1.1,245.0,0,HD,32.0,Flash,0,Intel,Intel Celeron,3.0,1.1,Intel,HD Graphics,500
1083,Dell,Alienware 15,Gaming,15.6,16,Windows 10,3.21,1329.0,0,4K,1256.0,SSD+HDD,1,Intel,Intel Core,6.0,2.6,Nvidia,GeForce GTX,970M
312,Toshiba,Satellite Pro,Notebook,15.6,8,Windows 10,2.2,1043.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,6.0,2.5,Nvidia,GeForce,930M
334,HP,Elitebook 820,Ultrabook,12.5,8,Windows 10,1.26,1335.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.7,Intel,HD Graphics,620
633,Mediacom,SmartBook 140,Notebook,14.0,2,Windows 10,1.4,239.0,0,Full HD,32.0,Flash,0,Intel,Intel Atom,8.0,1.44,Intel,HD,Graphics
757,Dell,Latitude 5480,Notebook,14.0,8,Windows 10,1.6,1126.71,0,HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
338,Asus,UX510UX-CN269T (i7-7500U/8GB/256GB,Notebook,14.0,8,Windows 10,2.0,1334.0,0,Full HD,1256.0,SSD+HDD,1,Intel,Intel Core,7.0,2.7,Intel,HD Graphics,620
1198,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,8,Windows 10,1.36,1637.0,1,2K/QHD,256.0,SSD,0,Intel,Intel Core,6.0,2.3,Intel,HD Graphics,520
35,Apple,MacBook Air,Ultrabook,13.3,8,Mac OS X,1.35,998.0,0,HD,256.0,Flash,0,Intel,Intel Core,,1.6,Intel,HD Graphics,6000
610,MSI,Laptop MSI,Gaming,17.3,16,Windows 10,4.14,2199.0,0,Full HD,1128.0,SSD+HDD,1,Intel,Intel Core,6.0,2.7,Nvidia,GeForce GTX,970M
493,Dell,Precision 3520,Workstation,15.6,16,Windows 10,2.17,2338.0,0,Full HD,512.0,SSD,0,Intel,Intel Core,6.0,2.7,Nvidia,Quadro,M620
1269,HP,255 G6,Notebook,15.6,4,Windows 10,1.86,399.0,0,HD,500.0,HDD,0,AMD,AMD A6-Series,9.0,2.5,AMD,Radeon R4,Graphics
678,Microsoft,Surface Laptop,Ultrabook,13.5,8,Windows 10 S,1.252,1867.85,1,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.8,Intel,Iris Plus Graphics,640
1295,Acer,Aspire ES1-531,Notebook,15.6,4,Linux,2.4,289.0,0,HD,500.0,HDD,0,Intel,Intel Celeron,3.0,1.6,Intel,HD Graphics,400
1054,Lenovo,Yoga 500-15ISK,2 in 1 Convertible,15.6,4,Windows 10,1.8,847.0,1,Full HD,256.0,SSD,0,Intel,Intel Core,6.0,2.5,Intel,HD Graphics,520
825,Razer,Blade Stealth,Ultrabook,12.5,16,Windows 10,1.29,1799.0,1,4K,512.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
1019,HP,EliteBook 840,Notebook,14.0,4,Windows 10,1.48,1099.99,0,HD,256.0,SSD,0,Intel,Intel Core,6.0,2.4,Intel,HD Graphics,520
684,Asus,Zenbook 3,Ultrabook,14.0,8,Windows 10,1.1,1135.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
639,Dell,Inspiron 7567,Gaming,15.6,16,Windows 10,2.62,1479.0,0,Full HD,1256.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX 1050,Ti
475,HP,Omen 17-an006nv,Gaming,17.3,12,Windows 10,3.78,1699.0,0,Full HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1060
181,MSI,GT80S 6QF-074US,Gaming,18.4,32,Windows 10,4.4,2799.0,0,Full HD,1512.0,SSD+HDD,1,Intel,Intel Core,6.0,2.9,Nvidia,GTX 980,SLI
255,Dell,Inspiron 5579,2 in 1 Convertible,15.6,8,Windows 10,2.08,819.0,1,Full HD,1000.0,HDD,0,Intel,Intel Core,8.0,1.8,Intel,UHD Graphics,620
1109,HP,Elitebook 820,Netbook,12.5,4,Windows 7,2.4,1599.0,0,HD,128.0,SSD,0,Intel,Intel Core,6.0,2.3,Intel,HD Graphics,520
121,Asus,X705UV-BX074T (i3-6006U/4GB/1TB/GeForce,Notebook,17.3,4,Windows 10,2.0,564.0,0,Full HD,1000.0,HDD,0,Intel,Intel Core,6.0,2.0,Nvidia,GeForce,920MX
670,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,4,Windows 10,2.2,535.0,0,Full HD,500.0,HDD,0,Intel,Intel Core,6.0,2.3,Intel,HD Graphics,520
128,HP,250 G6,Notebook,15.6,4,No OS,1.86,259.0,0,HD,500.0,HDD,0,Intel,Intel Celeron,3.0,1.6,Intel,HD Graphics,400
1080,Dell,XPS 13,Ultrabook,13.3,8,Windows 10,1.29,1458.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.7,Intel,HD Graphics,620
723,Lenovo,Thinkpad E470,Notebook,14.0,8,Windows 10,1.87,857.07,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Nvidia,GeForce,920MX
234,HP,ZBook 15u,Notebook,15.6,8,Windows 10,1.9,1269.0,0,Full HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.7,AMD,FirePro,W4190M
1249,Razer,Blade Pro,Gaming,14.0,16,Windows 10,1.95,3499.0,0,Full HD,1000.0,SSD,0,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1060
227,Toshiba,Portege Z30-C-16L,Ultrabook,13.3,8,Windows 10,1.2,1363.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,6.0,2.5,Intel,HD Graphics,520
8,Apple,Macbook Air,Ultrabook,13.3,8,macOS,1.34,1158.7,0,HD,256.0,Flash,0,Intel,Intel Core,,1.8,Intel,HD Graphics,6000
688,MSI,GV62M 7RD,Gaming,15.6,8,Windows 10,2.2,997.9,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Nvidia,GeForce GTX,1050
406,Lenovo,Thinkpad X1,Ultrabook,14.0,16,Windows 10,1.13,2625.0,0,2K/QHD,1000.0,SSD,0,Intel,Intel Core,7.0,2.7,Intel,HD Graphics,620
951,MSI,GP62M Leopard,Gaming,15.6,8,Windows 10,2.2,1199.0,0,Full HD,1128.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1050
139,Lenovo,V110-15IAP (N3350/4GB/1TB/No,Notebook,15.6,4,No OS,1.9,252.36,0,HD,1000.0,HDD,0,Intel,Intel Celeron,3.0,1.1,Intel,HD Graphics,500
952,Dell,Latitude 7480,Ultrabook,14.0,8,Windows 10,1.36,1639.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
183,HP,Spectre x360,2 in 1 Convertible,13.3,8,Windows 10,1.29,1499.0,1,4K,256.0,SSD,0,Intel,Intel Core,8.0,1.6,Intel,UHD Graphics,620
1014,Acer,Nitro 5,Gaming,15.6,8,Windows 10,2.7,1260.0,0,Full HD,1128.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1050
1002,Dell,Inspiron 5567,Notebook,15.6,8,Windows 10,2.36,749.0,0,HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.7,AMD,Radeon R7,M445
1151,HP,ZBook 17,Workstation,17.3,8,Windows 7,3.0,3949.4,0,Full HD,256.0,SSD,0,Intel,Intel Core,6.0,2.6,Nvidia,Quadro,M3000M
895,Dell,Inspiron 3552,Notebook,15.6,4,Windows 10,2.2,369.0,0,HD,500.0,HDD,0,Intel,Intel Pentium,3.0,1.6,Intel,HD,Graphics
817,Dell,Inspiron 7567,Gaming,15.6,16,Windows 10,2.62,1679.0,0,4K,512.0,SSD,0,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX 1050,Ti
1106,HP,250 G6,Notebook,15.6,4,No OS,1.86,345.99,0,HD,1000.0,HDD,0,Intel,Intel Core,6.0,2.0,Intel,HD Graphics,520
990,Lenovo,ThinkPad T460,Notebook,14.0,4,Windows 7,1.7,1002.0,0,HD,508.0,Hybrid,0,Intel,Intel Core,6.0,2.3,Intel,HD Graphics,520
58,Asus,VivoBook Max,Notebook,15.6,4,Windows 10,2.0,586.19,0,HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
1216,Acer,Aspire 3,Notebook,15.6,4,Linux,2.1,272.0,0,HD,1000.0,HDD,0,Intel,Intel Celeron,3.0,2.0,Intel,HD Graphics,500
511,Lenovo,Chromebook N23,Netbook,11.6,4,Chrome OS,1.25,265.0,0,HD,16.0,SSD,0,Intel,Intel Celeron,3.0,1.6,Intel,HD Graphics,400
471,Lenovo,Thinkpad P51,Notebook,15.6,8,Windows 10,2.67,2090.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.9,Nvidia,Quadro,M2200M
879,Acer,TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10),Notebook,14.0,8,Windows 10,1.56,902.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
376,Asus,ZenBook Flip,2 in 1 Convertible,15.6,12,Windows 10,2.26,1099.0,1,Full HD,2512.0,SSD+HDD,1,Intel,Intel Core,7.0,2.7,Nvidia,GeForce GT,940MX
1283,Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,8,Windows 10,2.6,899.0,0,Full HD,1000.0,HDD,0,Intel,Intel Core,6.0,2.6,Nvidia,GeForce GTX,960M
388,Asus,ROG Strix,Gaming,15.6,8,Windows 10,2.3,1655.0,0,Full HD,1128.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1060
871,Lenovo,ThinkPad E570,Notebook,15.6,8,Windows 10,2.3,850.66,0,Full HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
426,Lenovo,ThinkPad E480,Ultrabook,14.0,8,Windows 10,1.75,1215.38,0,Full HD,256.0,SSD,0,Intel,Intel Core,8.0,1.8,AMD,Radeon RX,550
590,Dell,Latitude 5580,Notebook,15.6,16,Windows 10,1.93,1537.39,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.8,Nvidia,GeForce,930MX
79,Dell,Inspiron 5570,Notebook,15.6,8,Windows 10,2.02,855.0,0,Full HD,1128.0,SSD+HDD,1,Intel,Intel Core,8.0,1.8,Intel,UHD Graphics,620
1257,Lenovo,ThinkPad 13,Notebook,13.3,16,Windows 10,1.4,1499.0,0,Full HD,512.0,SSD,0,Intel,Intel Core,7.0,2.7,Intel,HD Graphics,620
4,Apple,MacBook Pro,Ultrabook,15.4,16,macOS,1.83,2537.45,0,2K/QHD,512.0,SSD,0,Intel,Intel Core,,2.7,AMD,Radeon Pro,455
1049,HP,EliteBook 820,Ultrabook,12.5,8,Windows 10,1.26,1349.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,6.0,2.5,Intel,HD Graphics,520
243,Asus,ROG G703VI-E5062T,Gaming,17.3,32,Windows 10,4.7,3890.0,0,Full HD,1512.0,SSD+HDD,1,Intel,Intel Core,7.0,2.9,Nvidia,GeForce GTX,1080
1227,Asus,Rog Strix,Gaming,15.6,16,Windows 10,2.2,2449.0,0,Full HD,1256.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1070
903,Samsung,Notebook 9,Ultrabook,15.0,8,Windows 10,1.17,1699.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.7,Intel,HD Graphics,620
626,Acer,CB5-132T-C9KK (N3160/4GB/32GB/Chrome,2 in 1 Convertible,11.6,4,Chrome OS,1.25,379.0,1,HD,32.0,Flash,0,Intel,Intel Celeron,3.0,1.6,Intel,HD Graphics,400
505,Lenovo,ThinkPad 13,Notebook,13.3,8,Windows 10,1.4,949.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.4,Intel,HD Graphics,620
869,Dell,Inspiron 5368,Notebook,13.3,8,Windows 10,1.62,649.0,1,Full HD,1000.0,HDD,0,Intel,Intel Core,6.0,2.3,Intel,HD Graphics,520
